sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_1percent	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	wmean_fitness_CO2_ambient	sd_fitness_CO2_1percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	sd_fitness_CO2_ambient	p_fitness_adj_CO2_1percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	p_fitness_adj_CO2_ambient	comb_score_CO2_1percent	comb_score_CO2_30percent	comb_score_CO2_4percent	comb_score_CO2_ambient
ssr1256	ssr1256	ssr1256	hypothetical protein	-0.13464735252976856	-0.6991006329932689	-0.6022640124613888	-0.526473375327976	0.20702673707738606	0.5350758150948912	0.43774343385208536	0.46934568597938664	1	0.7783497679814385	0.9468802583726863	0.9598533619456366	-0	0.07607976600174042	0.014276631083863586	0.009368651430889309
ssr1258	ssr1258	ssr1258	hypothetical protein	-1.7326681855524437	1.7149964812784717	-0.022772471517284718	-3.2278982052597955	NA	NA	NA	NA	1	1	1	1	-0	-0	-0	-0
ssr1375	ssr1375	ssr1375	hypothetical protein	-0.26786845922971936	0.4372902147647136	-0.05276160581247388	-0.04973630813231081	0.20565069593046587	0.4058928242539891	0.26350375482465227	0.3180010828866967	0.3416613621896881	0.504337885241794	0.9468802583726863	0.6429067650440783	0.12493495619891574	0.12999693841921078	0.001250710595339139	0.009542010402255115
ssr1391	ssr1391	ssr1391	hypothetical protein	0.08343480373889771	-0.16708267443196123	0.16246270117491332	-0.0841199289523385	0.21106776856323428	0.2509789141141691	0.17142814115341362	0.2962728368449264	0.5813009010570092	0.6397192028985508	0.4932155109041902	0.9598533619456366	0.0196571566478303	0.032415812015657734	0.04987008264534306	0.0014969233577190454
ssr1407	ssr1407	ssr1407	hypothetical protein	-6.0269994488647	-2.946772733478305	-3.9137822156223785	-4.459128910367832	2.9777159145855765	1.6500413709243904	1.9392450321595753	2.255655669352339	0.3416613621896881	0.6213822644130587	0.38191973815283903	0.40351075026311833	2.8110174461004966	0.6089244964249833	1.636070145362485	1.7575428756111207
ssr1480	ssr1480	rbp2	putative RNA-binding protein	-1.5897734329918167	-1.288122827444236	-0.5984036701605975	-2.474198178732802	0.5221610158437235	0.36896181369338116	0.36653322032943897	0.7982843850346913	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.31112334801762115	0.9453985677679801	0.6675068120011581	0.3199472685256498	1.25458522858262
ssr1499	ssr1499	ssr1499	hypothetical protein	0.16367977075163986	0.30662881508682766	0.20404233894299764	0.17477096767968067	0.15098271059921767	0.5833212333548474	0.10019918694186217	0.06376493402633837	0.5503999179655457	0.39461108660491107	0.38191973815283903	0.40351075026311833	0.042445706504633154	0.1238261343726004	0.08529538966221849	0.06888508389943497
ssr1513	ssr1513	ssr1513	hypothetical protein	0.10158340794144771	0.14752651358652277	0.13770265489148817	-0.021444791779566066	0.09848272930850349	0.14572380135807114	0.17032374277703938	0.08983194475909975	0.7993298585256889	0.8367760542520853	0.9468802583726863	0.8320415439466752	0.00988142075657451	0.011417188470024119	0.003264232898658204	0.0017124736070702772
ssr1527	ssr1527	ssr1527	probable molybdopterin [MPT] converting factor;  subunit 1	0.06336443011855664	-0.6163443079408067	0.11503345897994606	0.02639940703323634	0.07160395323031864	0.8453081839721036	0.039192526095632244	0.14951979136657992	0.5503999179655457	0.7574795371154388	0.38191973815283903	1	0.016431767904456492	0.07434905600680783	0.04808719483767734	-0
ssr1528	ssr1528	ssr1528	hypothetical protein	-0.09323622987162508	0.379647421361504	-0.3244904212294306	0.12968648659328794	0.128931719584143	0.33990897080890115	0.21504451906546537	0.1729957600179906	1	0.6397192028985508	0.6221601446587537	0.31112334801762115	-0	0.07365562877732815	0.06687676617913937	0.0657597891006644
ssr1558	ssr1558	ssr1558	hypothetical protein	-2.3022409295019712	-2.1594716938681993	-2.8630521514547635	-1.6130190225236705	1.6405300935512295	1.504582250634128	1.1720221007739149	1.4438176440291044	0.5503999179655457	0.6213822644130587	0.38191973815283903	0.6332586125530912	0.5970208923671495	0.44623570687806485	1.196835667276925	0.32005345195097445
ssr1562	ssr1562	ssr1562	hypothetical protein	0.33388296949823515	0.15940082308638265	0.226442321057271	-0.08493760438324685	0.24553313483874184	0.530938870253209	0.04191943512183678	0.18194651523708502	0.5503999179655457	1	0.38191973815283903	0.8515515928417312	0.08658307905209164	-0	0.09465920705796708	0.005927713391007752
ssr1600	ssr1600	ssr1600	similar to anti-sigma f factor antagonist	-1.0081903796065415	-0.7124593884109904	-1.1789056586760926	-0.7303709310524791	0.4045943621178221	1.02441318604707	0.45933114822437254	0.32025693265969324	0.2542874739435285	0.950336402266289	0.2919658398607485	0.31112334801762115	0.5995456466546619	0.015761478956158172	0.6303230814771232	0.37034728638992004
ssr1698	ssr1698	ssr1698	hypothetical protein	-0.2823886544377004	-0.8651189699765891	0.7274417149605922	0.03145945371884893	0.32247479119454364	0.6618371248767723	0.5382803811810145	0.1452177125044758	0.921179437080847	0.504337885241794	0.4932155109041902	1	0.010068783525827763	0.25718118921515076	0.22329789042284265	-0
ssr1765	ssr1765	ssr1765	hypothetical protein	-0.4455988613599261	-0.08338770242112031	0.059308470387266644	-0.31912091777381535	0.44487734353659614	0.1418053757870583	0.35952590594316	0.30109840569157614	0.5503999179655457	1	0.8430451718288622	0.8515515928417312	0.11555342728809784	-0	0.004397672933722544	0.022271140696447998
ssr1766	ssr1766	ssr1766	hypothetical protein	-7.5227528859796005	-1.642922921517369	-1.7837216448589779	-5.469462168404068	4.352636289072444	0.8382801616781168	1.2378748599510638	3.090107963832128	0.3416613621896881	0.39461108660491107	1	0.40351075026311833	3.5086430295219087	0.663462742032343	-0	2.155760566857028
ssr1768	ssr1768	ssr1768	unknown protein	-6.329408895689174	-4.056088271854606	-5.972118763643417	-6.014989613918238	2.5920423256929057	2.1741229872893486	3.0386022533211725	3.1006551028348888	0.3416613621896881	0.39461108660491107	0.38191973815283903	0.40351075026311833	2.952062461634607	1.6379730366683758	2.4965122419828703	2.370777422073863
ssr1853	ssr1853	ssr1853	unknown protein	0.15972800931611747	0.27175826113991874	0.09740750047916989	0.01949135551868152	0.07138164486601763	0.07064900941938228	0.1356504605886254	0.10115198367433662	0.2542874739435285	0.30324858757062145	0.8430451718288622	0.9598533619456366	0.09498625911473849	0.1408254606343729	0.0072226838021905914	3.468508082793534e-4
ssr1951	ssr1951	ssr1951	hypothetical protein	-0.36297843091538234	-1.187157685393325	-0.1328258673439684	-0.4891719777881001	0.404347760166925	1.000321614976871	0.40374771639631324	0.3627287212955035	0.8071914100096246	0.8497182117527863	0.8430451718288622	0.40351075026311833	0.03376551261003648	0.08396181460923692	0.009848925758877787	0.19280463556707467
ssr2009	ssr2009	ssr2009	hypothetical protein	0.2195717733546882	-0.1794208352054946	0.09147891657388671	0.20632545173302066	0.16374956929894557	0.6030637012438715	0.1112823336520754	0.12235969753832585	0.4455589374654123	0.950336402266289	0.7654734740444954	0.31112334801762115	0.07709051672164267	0.00396926163706667	0.010617944519485188	0.1046209096142248
ssr2016	ssr2016	ssr2016	hypothetical protein	-1.370339034568409	-0.05284449903091599	-1.9218703804430466	-0.15761261183315295	0.9029150601112947	0.15112948440046362	1.1705659579099248	0.19588620887248223	0.7448358575846483	0.6397192028985508	0.8430451718288622	0.8515515928417312	0.17532038662389512	0.010252393627714764	0.14250506376256167	0.010999631983255771
ssr2047	ssr2047	ssr2047	hypothetical protein	0.04248265772182261	-0.021647224714352577	-0.2932054437615905	-0.3332760160277819	0.18043221767612824	0.20315076926513434	0.3820110078020954	0.25567305502870025	1	1	0.7654734740444954	0.31112334801762115	-0	-0	0.03403231314132439	0.16899340171831662
ssr2060	ssr2060	ssr2060	unknown protein	-0.18929909037262221	0.9604919358820745	-0.19275621716336705	-0.0989091459727928	0.2714146189017115	0.9044088453273631	0.5290733207338513	0.3109914321059578	0.921179437080847	0.6213822644130587	0.9468802583726863	1	0.006749603897484264	0.19847715493379275	0.004569274179799861	-0
ssr2062	ssr2062	ssr2062	hypothetical protein	-0.35437136944219655	1.0141224324182512	-0.21722781839051702	-0.6115585419755637	0.9912498258546568	0.6022241143019197	0.6330494395332894	0.5454753068964053	0.8071914100096246	0.30324858757062145	0.9468802583726863	0.31112334801762115	0.032964853898786596	0.5255194748667489	0.00514937197000917	0.31010139760470856
ssr2067	ssr2067	ssr2067	hypothetical protein	-6.808653729683361	-1.735328737309635	-3.061899257251975	-5.544401837411291	1.6326025767204548	0.8736016127260133	0.7457813219274176	0.9268962210881488	0.5503999179655457	0.6213822644130587	0.6107065650244625	0.6332586125530912	1.7656312479831624	0.3585903200111347	0.6557590377827957	1.1001140856296188
ssr2087	ssr2087	ssr2087	hypothetical protein	-0.26468690437300824	1.0145803419984007	0.06473923372956197	-0.5342274258854869	0.5204190840327624	0.3533462519930688	0.15791392879699173	0.5288751595076177	1	0.30324858757062145	1	1	-0	0.5257567641667429	-0	-0
ssr2130	ssr2130	ssr2130	hypothetical protein	-0.42901780775098797	-0.9779968169440398	-0.09259605136698602	-2.456087287487334	0.41039502833528646	0.5320357715402753	0.4373696692599996	1.1901695881873462	0.7993298585256889	0.6213822644130587	1	0.6332586125530912	0.041732262742102774	0.2020943836275898	-0	0.48733412543601373
ssr2153	ssr2153	ssr2153	unknown protein	0.025718165105189608	-0.6347511112910836	0.31565601806710764	-0.18669775810575703	0.11857647512514678	0.4908808885964361	0.10201842311587181	0.3260372499828087	0.8071914100096246	0.504337885241794	0.2919658398607485	0.7734786725955207	0.0023923929198115864	0.18869779917309754	0.1687711586848223	0.020826444229482006
ssr2194	ssr2194	ssr2194	unknown protein	-0.12333866692342359	-0.15104110258192802	-0.1126655170476606	0.49784646911732217	0.325097275676371	0.52926451683529	0.3711315114526363	0.37230078469339156	0.9810564520340488	0.8497182117527863	1	0.6332586125530912	0.0010244511760200167	0.010682393088460633	-0	0.0987821462472957
ssr2201	ssr2201	ssr2201	unknown protein	0.02345770381935979	0.2383963184091896	0.19659328911933222	0.01987482440312134	NA	NA	NA	NA	1	1	1	1	-0	-0	-0	-0
ssr2227	ssr2227	ssr2227	putative transposase	-0.06286074700169755	-0.7567308864387108	-0.15784153150867314	0.01675967023217132	0.40654739293320313	0.6912761594469862	0.2563424943156141	0.22692709753024304	0.8071914100096246	0.39461108660491107	1	0.8515515928417312	0.005847524714373277	0.30559117675070113	-0	0.001169641201744455
ssr2315	ssr2315	ssr2315	hypothetical protein	-0.14353590454178558	-0.7669040626751875	0.23956910900431688	-0.32856124780553153	0.3102811864690307	0.6656774828296944	0.12002462748861695	0.43402670305642194	1	0.8367760542520853	0.8239944734418179	1	-0	0.05935128546811735	0.020141940806367695	-0
ssr2317	ssr2317	ssr2317	unknown protein	0.5179253405429353	-0.3815551331808946	0.3071748020320719	-0.007350334955296893	0.48036123850682905	1.1952851786557888	0.3032891182352307	0.0941165041150137	0.5813009010570092	1	0.8430451718288622	0.8515515928417312	0.12202269430385113	-0	0.022776751853442637	5.129727787742936e-4
ssr2318	ssr2318	ssr2318	unknown protein	-0.2663174121146516	0.5016703290523387	-0.5646026786014161	-0.594557456930072	0.33417186190054715	0.37185757002479364	0.5605381883834144	0.6293473387665377	1	0.6213822644130587	1	1	-0	0.10366573201217656	-0	-0
ssr2333	ssr2333	ssr2333	unknown protein	0.05127106481343372	-0.00283651317949483	0.18737016558170377	0.1362163529840863	0.2621936738228007	0.14862216334963813	0.12676969801392676	0.25750375596183794	0.8071914100096246	1	0.38191973815283903	0.8515515928417312	0.004769412279187383	-0	0.0783259561087005	0.009506407739200017
ssr2406	ssr2406	ssr2406	unknown protein	-1.1349841131545375	0.7644377480140002	-0.9064872204033614	0.2020848209762029	0.7177629172202998	0.9395965061936858	0.6144917822933085	0.14035460572816974	1	1	1	0.31112334801762115	-0	-0	-0	0.10247062401741722
ssr2422	ssr2422	ssr2422	unknown protein	-0.7901428682408	-1.2822329501416319	-0.7432121390818167	0.27713223880385573	0.5887229894368993	0.8185485172886976	0.6144055074275419	0.16466603966270013	0.8071914100096246	0.6397192028985508	0.9468802583726863	0.40351075026311833	0.07350183016118299	0.24876680010888358	0.01761779768868467	0.10923025588683821
ssr2439	ssr2439	ssr2439	hypothetical protein	-0.019924471701380852	0.33113210828977696	0.15433154668144555	-0.031457864240845033	0.2165149007818064	0.23510451995857184	0.1941155480080433	0.24995715178687475	1	0.30324858757062145	0.2919658398607485	1	-0	0.17159306026295848	0.08251613295556064	-0
ssr2549	ssr2549	ssr2549	unknown protein	0.2546056023180104	0.2978566528286425	0.27959536578294664	-0.06536739475266604	0.17830719545630605	0.21844716211758813	0.19562612205220622	0.10083715907154059	0.5813009010570092	0.504337885241794	0.38191973815283903	0.7734786725955207	0.059984826282356823	0.08854635125176774	0.11687866251557381	0.007291841182537235
ssr2551	ssr2551	ssr2551	hypothetical protein	-0.5789933426650263	0.31024042170964705	-0.7609935309879743	0.2516517125637217	0.6678480638739689	0.1537186642030814	0.6552916379084759	0.33442518333551685	0.921179437080847	0.30324858757062145	0.8430451718288622	0.6429067650440783	0.020644450612925414	0.16076696293022288	0.05642702690039816	0.048279885443857154
ssr2554	ssr2554	ssr2554	hypothetical protein	-3.630715313953836	-1.2721873069339575	-1.7667257523083386	-2.3623901636413915	0.9333476092920086	1.0532413964487921	0.6529011417014337	1.0899244160249513	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.31112334801762115	2.1590957469490544	0.6592490059389055	0.9446116507495257	1.1978910294774099
ssr2595	ssr2595	hliB;  scpD	high light-inducible polypeptide HliB;  CAB/ELIP /HLIP superfamily	0.2689365959108043	0.2352437917241564	0.12699684067088826	0.1073164232540835	0.11796692995419171	0.28713560247228304	0.06773694015920502	0.2158152363612347	0.2542874739435285	0.6397192028985508	0.2919658398607485	0.9598533619456366	0.1599298788859426	0.04563979213467803	0.06790114150391674	0.001909707516834928
ssr2611	ssr2611	ssr2611	hypothetical protein	-4.518868744425644	-2.912580912941815	-3.3589474174235487	-1.8004095331608634	1.8890683883946107	0.67051740555721	0.8918630511792307	1.7673455508499294	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.40351075026311833	2.6872584169882057	1.5093029627854944	1.7959215574956777	0.7096222181045214
ssr2708	ssr2708	ssr2708	hypothetical protein	0.03821059253439711	0.28329735151398217	0.11296015312752777	-1.052666569575863	0.19708418514143358	0.20457899471014285	0.0734073599469401	1.9374044307698663	0.921179437080847	0.6213822644130587	0.6107065650244625	0.9598533619456366	0.0013624279112365461	0.058540889546497187	0.02419238358259577	0.01873231700874237
ssr2723	ssr2723	clpS	hypothetical protein	-0.34390279896325043	0.07741168998081045	0.3378173950182991	0.01594115558907929	0.446948038107224	0.4586803773745476	0.4422934006055273	0.1637707941055784	0.8071914100096246	0.8497182117527863	0.7654734740444954	0.8515515928417312	0.031991031163302035	0.00547494746715395	0.03921041582433022	0.0011125178551911403
ssr2754	ssr2754	ssr2754	hypothetical protein	0.11104441222441179	0.608863644931121	0.06394430138157241	0.12628222278449414	0.1543335701883965	0.6024674886766465	0.18481466966604898	0.06791365714346147	0.7993298585256889	0.8367760542520853	0.9468802583726863	0.6332586125530912	0.010801730145619696	0.047120418003015196	0.001515795700641543	0.025056779094262814
ssr2781	ssr2781	ssr2781	hypothetical protein	-1.294633162821755	-0.9537408155020155	-0.8849732175068478	-0.03318037189883286	1.1091995420818104	0.9899218155046493	0.9794185923141738	0.16460415616165242	1	1	0.8430451718288622	0.7734786725955207	-0	-0	0.06562001583056812	0.0037013254571223795
ssr2786	ssr2786	ssr2786	hypothetical protein	0.07987313321873572	0.3052194589839259	0.05065003519041756	0.16689222007574517	0.08371612917334932	0.3674398016062005	0.21324258053593145	0.21294418557844824	0.2542874739435285	0.6397192028985508	0.7654734740444954	0.6429067650440783	0.04749855808448557	0.059215814204438465	0.00587894220552394	0.032018606925584475
ssr2803	ssr2803	ssr2803	hypothetical protein	0.16445516660521675	0.3825844922688938	0.21135307507878603	-0.11267514512098878	0.15118463657427333	0.2783724502100821	0.1337146812300361	0.20464771157674583	0.5813009010570092	0.39461108660491107	0.2919658398607485	0.9598533619456366	0.038745473431211125	0.15449936997977937	0.11300371711925843	0.002005066559929642
ssr2806	ssr2806	ssr2806	hypothetical protein	0.19631150886166487	0.20151730290069192	0.11290433512124207	-0.012299994673974123	0.04176817810191159	0.15876641252858625	0.055989891020525435	0.07971269345248541	0.7993298585256889	0.8367760542520853	0.8239944734418179	1	0.019095998625466775	0.01559557649167087	0.009492511134869984	-0
ssr2843	ssr2843	ssr2843	hypothetical protein	0.10412362465700077	0.13961404406751599	0.1090257517763576	0.10426169093177738	0.18666518839973464	0.3048822865149843	0.18128289904410766	0.13273010377248823	0.7448358575846483	0.7783497679814385	0.8430451718288622	0.40351075026311833	0.01332151655250495	0.015193526227740608	0.00808416731261002	0.041094212744165345
ssr2848	ssr2848	ssr2848	unknown protein	0.31640746038088996	0.34158893293351705	0.1285249802992086	-0.15132681487049024	0.13705082732679438	0.18825118221312176	0.13051667314131854	0.2286693939795269	0.2542874739435285	0.39461108660491107	0.6221601446587537	1	0.18815961675259488	0.13794410384308306	0.026488717365161746	-0
ssr2857	ssr2857	atx1	mercuric transport protein periplasmic componen t precursor	-0.4003480028087803	-0.08026589484117495	-0.4024472445956165	-0.08801036640910456	0.6527305607093743	0.2774767539412053	0.6625527529050304	0.32632282665222223	0.8071914100096246	1	0.8430451718288622	1	0.037241759801408425	-0	0.029841122916387613	-0
ssr2898	ssr2898	ssr2898	putative transposase [ISY523m(partial copy): 14 83390 - 1484062]	0.2389369403797495	0.4003950047536575	0.26294519332906396	0.038208121695930214	NA	NA	NA	NA	1	1	1	1	-0	-0	-0	-0
ssr2912	ssr2912	ssr2912	unknown protein	0.21029397299363997	0.2192136769035454	0.22817599531830984	0.058402958324840916	0.149562170606266	0.7106896655976268	0.3293282359356341	0.20464540300940598	0.3416613621896881	0.8497182117527863	0.7654734740444954	0.7734786725955207	0.09808197792456429	0.015503903421125197	0.026484354534427438	0.006514946760635764
ssr2962	ssr2962	ssr2962	hypothetical protein	-0.41641327643461934	0.13304857908891496	0.10446280757835794	-2.6843877607991593	0.2809035337285048	0.15742754190943245	0.1057275142869079	1.6335792108659846	0.3416613621896881	0.8497182117527863	0.8430451718288622	0.40351075026311833	0.19421687272031826	0.009409870541152868	0.007745828858311633	1.0580377197440274
ssr2972	ssr2972	ssr2972	unknown protein	0.21726857858154755	0.019711405969019397	0.20897012129673245	0.0859041652387365	0.1851598666669113	0.2667807748416945	0.07348386808552869	0.1620299369638727	0.2542874739435285	1	0.2919658398607485	0.7734786725955207	0.12920419900678842	-0	0.11172962808603726	0.009582751954693044
ssr2998	ssr2998	ssr2998	hypothetical protein	-1.1179930716096063	-1.662207811150321	-1.16280318537784	-3.2512446799251307	0.8241283313430503	0.7865743735225386	0.7275883210992491	2.2985985862053187	0.5503999179655457	0.39461108660491107	0.38191973815283903	0.6332586125530912	0.28991979628172365	0.671250572847834	0.4860841691536367	0.6451083765393159
ssr3000	ssr3000	ssr3000	hypothetical protein	-2.0607502367022783	0.05747439355424679	-0.9251611998924676	0.10701394273092112	1.5684611746142656	0.24073247172605877	0.6185734744960946	0.052716566335279505	0.8071914100096246	1	0.38191973815283903	0.31112334801762115	0.19169813459171484	-0	0.3867431899378438	0.05426328131538857
ssr3122	ssr3122	ssr3122	hypothetical protein	-0.3556769521969626	0.36453111741734584	0.10633833461784967	0.03535130630776606	0.3353603005330962	0.2312772359869904	0.16601246054063562	0.2293773951077582	0.4455589374654123	0.39461108660491107	0.4932155109041902	0.7734786725955207	0.1248763427644713	0.1472088626619538	0.032641963339331614	0.003943496787149275
ssr3129	ssr3129	ssr3129	unknown protein	0.1467394555227517	0.5612558311138062	0.09637974121366329	0.1677413825703314	0.07989914324957006	0.2675935695078414	0.077332165424614	0.2204051667583432	0.3416613621896881	0.39461108660491107	0.38191973815283903	1	0.06843988837321739	0.2266523449246738	0.04028942044552715	-0
ssr3184	ssr3184	ssr3184	4Fe-4S type iron-sulfur protein	-1.413276919542446	-0.5123517133077161	-1.13028060029656	0.12074872622710134	0.6054250842506821	0.7017866926418153	0.5650546915508602	0.11870950777233995	0.2542874739435285	0.8497182117527863	0.2919658398607485	0.5108012942519984	0.8404404979145534	0.0362361126047167	0.6043248207942359	0.03522820070823422
ssr3188	ssr3188	ssr3188	hypothetical protein	-2.0158680258298416	-1.3047929618535326	-1.953589025873214	-2.6786193522963413	1.4150835493541594	1.4135292120833698	1.42440766364661	1.7604623740531944	0.8071914100096246	0.950336402266289	0.8430451718288622	1	0.18752303566542944	0.02886545836144462	0.14485697450299678	-0
ssr3189	ssr3189	ssr3189	hypothetical protein	-1.7738852813606205	-1.811396662817214	-1.2897695508829778	0.1533814093711266	0.48934341196810055	0.9893144558883878	0.7849374057425246	0.8248539936713971	0.3416613621896881	0.39461108660491107	0.38191973815283903	0.8515515928417312	0.8273474247993966	0.7314976138448372	0.5391596518003134	0.01070434044923688
ssr3300	ssr3300	ssr3300	unknown protein	0.2545284534415715	-0.012741309748575168	0.2667673868627515	0.14617980114370382	0.1550841438380028	0.49573046657084635	0.123988111116843	0.1550245338100191	0.2542874739435285	1	0.2919658398607485	0.5108012942519984	0.15136171629627387	-0	0.14263197405784012	0.04264766623289113
ssr3304	ssr3304	ssr3304	hypothetical protein	0.14235854472032008	0.1462391645027282	-0.005253158094050691	0.18652073025103433	0.20204807587924523	0.3977142634190429	0.18896485591681217	0.1220961808491964	0.6925210734560467	1	0.8430451718288622	0.40351075026311833	0.02271572682451128	-0	3.895172311126083e-4	0.07351619278022786
ssr3341	ssr3341	hfq	Hfq homolog	0.30179801249380167	0.1995686377330838	0.597176989897695	0.15785755821430375	0.13172165299399163	0.21162895763731393	0.3967361309078388	0.2559892264391182	0.2542874739435285	0.6397192028985508	0.38191973815283903	0.9598533619456366	0.1794717428570413	0.03871843365549489	0.2496366406820326	0.00280909255424325
ssr3402	ssr3402	ssr3402	unknown protein	-0.12186302787956262	-0.6830785719857949	-0.2801168349089524	-0.4958509677695521	0.30901458673922605	0.6802356954647246	0.24082351292027362	0.36915087306677447	1	0.6397192028985508	0.7654734740444954	0.6429067650440783	-0	0.1325244921814575	0.03251312021863268	0.09513000200655433
ssr3409	ssr3409	ssr3409	hypothetical protein	0.169253347547893	0.6322253169108917	0.05295070274962381	0.21214813925419285	0.10289150357254029	0.8544964204173391	0.056113156242598175	0.03557906975967828	0.3416613621896881	0.7783497679814385	0.38191973815283903	0.31112334801762115	0.07894046063960716	0.06880204637351535	0.0221348708670665	0.10757340461543621
ssr3410	ssr3410	ssr3410	hypothetical protein	0.018935409948263943	-0.02110877061714451	0.04809207215732205	0.0896126892853426	0.11333538060555692	0.11232181504710871	0.24865554362060616	0.1533545901838466	0.8071914100096246	0.7783497679814385	0.9468802583726863	0.7734786725955207	0.0017614375095840475	0.002297166178008926	0.00114001958948635	0.009996443956214478
ssr3452	ssr3452	ssr3452	putative transposase [ISY352a(partial copy): 57 2672 - 572905]	-0.022543140095105243	0.4193389105469409	-0.06242620195613278	0.1021233046107946	0.339083896385225	0.20769052779334904	0.042496379307560735	0.10034596420314287	1	0.8367760542520853	0.8239944734418179	0.8320415439466752	-0	0.032452955459569575	0.00524852669775603	0.008155055344460092
ssr3465	ssr3465	ssr3465	unknown protein	0.1486895491702766	-0.22095872559623178	0.17130204166885002	0.04670597439271404	0.07198029805978258	0.21655465368927188	0.09140363071280251	0.08065580346030131	0.2542874739435285	0.504337885241794	0.2919658398607485	1	0.08842196246989979	0.06568625794651206	0.09158971286072917	-0
ssr3467	ssr3467	ssr3467	unknown protein	0.10251657006234635	-0.4058933107715403	0.10323846329872989	0.05155257551676572	0.23470360498716702	1.5284140208697155	0.21497171829592557	0.24271302781739443	1	0.8497182117527863	0.8430451718288622	0.8515515928417312	-0	0.028706834255837158	0.007655044765164051	0.003597804464237339
ssr3532	ssr3532	ssr3532	unknown protein	0.2567004027289613	-0.10038718757084628	0.09633571181028244	-5.291514122446763	NA	NA	NA	NA	1	1	1	1	-0	-0	-0	-0
ssr3570	ssr3570	ssr3570	unknown protein	0.14797549183743386	0.033464192083202775	0.29508759951705765	0.08859856022292205	0.09604075844207845	0.32131440456761146	0.14325123690343308	0.270342954683072	0.3416613621896881	1	0.38191973815283903	0.8515515928417312	0.06901638081760278	-0	0.1233548483892239	0.00618320796390403
ssr3571	ssr3571	ssr3571	hypothetical protein	0.08510878143555868	0.22158041315812194	0.30218835736719935	0.11722228461143999	0.035257549737377575	0.28740885667694155	0.2657064573072935	0.17531832438474493	0.7993298585256889	1	0.8239944734418179	1	0.0082788685326332	-0	0.025406698016120013	-0
ssr5009	ssr5009	ssr5009	hypothetical protein	-0.5065289490387381	0.12326906989662154	0.1723930744520595	-2.3793789582895686	0.4402335826598264	0.36275481387413294	0.08804180336050696	0.5048938899778401	0.5813009010570092	0.8497182117527863	0.2919658398607485	0.31112334801762115	0.11933771581790587	0.008718214034291589	0.09217305313129624	1.2065054933470514
ssr5011	ssr5011	ssr5011	hypothetical protein	0.043852675393663526	-0.14092427885005473	0.4107451902230489	0.09289167535314388	NA	NA	NA	NA	1	1	1	1	-0	-0	-0	-0
ssr5019	ssr5019	ssr5019	hypothetical protein	0.1568919892279095	0.3009154043144793	0.003951768443067085	0.09315602695513686	0.15870125958029765	0.34303297470676836	0.3567663098592086	0.16253444848981663	0.4455589374654123	0.6397192028985508	0.9468802583726863	0.7734786725955207	0.055083967917535136	0.05838078192150293	9.367642599123372e-5	0.010391709143728892
ssr5020	ssr5020	ssr5020	hypothetical protein	0.2241244284969111	0.20354889270441384	0.23954008079038994	0.10207695694211068	0.14662252207917287	0.2105540868260649	0.19818207713963448	0.15325731587767377	0.3416613621896881	0.8497182117527863	0.4932155109041902	0.6429067650440783	0.10453255951778728	0.014396010406571342	0.07353000743861524	0.019583668783397363
ssr5074	ssr5074	ssr5074	hypothetical protein	0.6786028424939408	0.26722738454354633	-0.23749874792318174	0.16150470834899386	NA	NA	NA	NA	1	1	1	1	-0	-0	-0	-0
ssr5092	ssr5092	ssr5092	hypothetical protein	0.35213090822920895	-0.18345699040481608	0.11644869983048334	0.0704184463313519	0.08085739675098322	0.10969921074553617	0.20877493782111584	0.054776152519295046	0.5503999179655457	0.6213822644130587	0.8239944734418179	0.6332586125530912	0.09131516444134052	0.03790976284962224	0.009790506082826443	0.013972350303787491
ssr5106	ssr5106	ssr5106	hypothetical protein	0.35603446124259985	0.4473605251958237	-0.031557212015732354	0.10440616671444557	0.21153283332756334	0.3869985615809633	0.19320238440659934	0.09237717799502038	0.5503999179655457	0.6213822644130587	1	0.6332586125530912	0.09232744020865619	0.09244309187147177	-0	0.020716156223406765
ssr5117	ssr5117	ssr5117	hypothetical protein	-2.0984940111561	-1.8253428012182127	-1.8877996440959908	-0.42208881744971666	1.5192749702616035	2.778572478601657	2.1924337496258963	1.192938548568358	0.7993298585256889	1	1	1	0.20412883067811036	-0	-0	-0
ssr5120	ssr5120	ssr5120	hypothetical protein	0.20590329226364973	0.14320694212047078	0.16148160268226924	0.08081861482259058	0.1450960068699144	0.19128578025904547	0.09455812826117882	0.11825369957243681	0.3416613621896881	0.7783497679814385	0.2919658398607485	0.6429067650440783	0.096034146290104	0.015584524075885228	0.08633903879879357	0.015505213239420614
ssr5121	ssr5121	ssr5121	hypothetical protein	-0.14141837316438693	0.13029623562191275	0.4888488135048402	0.18808160089447792	NA	NA	NA	NA	1	1	1	1	-0	-0	-0	-0
ssr6030	ssr6030	ssr6030	hypothetical protein	0.25889385090180816	0.5486735437851811	0.2911330835162093	0.31664170599183394	NA	NA	NA	NA	1	1	1	1	-0	-0	-0	-0
