sgRNA_target	num_sgRNAs	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent	impact_score
ssl7038	5	ssl7038	ssl7038	hypothetical protein	0.8527949061293385	-0.5988450508042297	0.29495371188116526	0.3997339821673858	0.011007797784977914	0.07310742882854777	1.670027886965971	0.6803110271781907	1.0264644573890738
ssl7039	5	ssl7039	ssl7039	hypothetical protein	0.008340485998186925	0.2040060714851202	0.26687998146686903	0.20003352046667464	0.8313727550868939	0.873632922859333	6.68942106007861e-4	0.011969241840337269	-0.13835646234264662
ssl7042	5	ssl7042	ssl7042	hypothetical protein	-1.1604754123332424	-1.6866730528915437	0.9318269766361426	1.4103976922301507	0.3811252389316491	0.8510688283109384	0.48616062239806096	0.11812668005990047	0.3720779198831363
ssl7045	4	ssl7045	ssl7045	hypothetical protein	0.27557455195974084	0.28190204262924146	0.23156371481734514	0.14908322616879693	0.9458951075850284	0.8350840361747932	0.006657060186505538	0.022064421682037358	-0.00447421156029849
ssl7046	5	ssl7046	ssl7046	hypothetical protein	0.24151002137535296	0.06585409509767097	0.45245906205820413	0.16945685038302066	0.8010213373011333	0.7739566832797656	0.023270919137364583	0.007328463996366223	0.1242074966265532
ssl7048	4	ssl7048	ssl7048	hypothetical protein	-2.2530117543406303	0.14805877701398798	1.3996022307328317	0.13075654725288283	0.2208678379339146	0.8350840361747932	1.4776772320618916	0.011588533588810913	-1.6978132548280374
ssl7051	5	ssl7051	ssl7051	hypothetical protein	0.4127158562438703	0.02367061523232099	0.19316266192121134	0.17432761204874386	0.21242716088599387	0.8308475819064807	0.27767108245398564	0.0019049789162669793	0.2750965281076212
ssl7053	5	ssl7053	ssl7053	hypothetical protein	0.343619020726719	0.11754831606677668	0.3333539311999695	0.16153208366512067	0.8313727550868939	0.9349326218034614	0.027559692737240734	0.00343472494282268	0.15985612829266643
ssl7074	5	ssl7074	ssl7074	hypothetical protein; maybe part of CRISPR2 system	0.14826300236897302	0.272595529846548	0.19169293513271235	0.17046690693736474	0.9190642338250596	0.7211652573233834	0.005434452031780346	0.03869907997900422	-0.087916373301456
ssl8003	3	ssl8003	ssl8003	hypothetical protein	-1.97247720063947	-2.2487853788361463	1.1103807689555485	1.4590324624891589	0.08169384387075593	0.3557510150935733	2.145681743159213	1.0093759796879278	0.19537938650017075
ssl8005	5	ssl8005	ssl8005	hypothetical protein	-0.08142321723205073	0.10495937883996058	0.15441218168217294	0.07946537514653826	0.21242716088599387	0.9143550542857183	0.05478072267800187	0.004081359102913285	-0.13179239757767236
ssl8008	5	ssl8008	ssl8008	hypothetical protein	-1.2637540351908287	-1.4898300151759245	0.770332651758715	0.8817754348041821	0.2657783821366908	0.38697266406161857	0.72726561015174	0.6142862837879232	0.1598598585108554
ssl8010	5	ssl8010	ssl8010	type I restriction-modification system M subunit	0.4047703658338435	0.026516655442744	0.3039834261597174	0.1502720218880303	0.8624632381404762	0.613832048322259	0.026010303818173066	0.0056202168067278875	0.2674657636265189
ssl8024	5	ssl8024	ssl8024	hypothetical protein	-0.020820522429780077	0.19141817317414173	0.20923211963406327	0.09387552950161532	0.5217432202413865	0.9525074466803449	0.005882696733946406	0.004044976160781245	-0.1500754208917206
ssl8028	4	ssl8028	ssl8028	hypothetical protein	-6.482823345214627	-3.6652001067992	4.013761795767815	2.7068298219433173	0.3811252389316491	0.6411604038228789	2.715864032025852	0.7075056946361422	-1.9923604987123487
ssl8039	5	ssl8039	ssl8039	hypothetical protein	-0.3370930415627579	0.2588360484384675	0.3664651687474558	0.13492346939691574	0.2657783821366908	0.6476625593337079	0.19399042038510764	0.04882973329232682	-0.42138550064619484
ssl8041	3	ssl8041	ssl8041	hypothetical protein	0.49540223669714756	0.31114099425288266	0.3774465207180077	0.11609923368734024	0.5047107698464934	0.6476625593337079	0.14711337399018343	0.05869712452085063	0.13029237404219818
ssr0109	5	ssr0109	ssr0109	hypothetical protein	-1.3686508103045982	-4.43970119208235	1.2889085006760834	2.5644851111080285	0.6326011029152486	0.02262054925615235	0.2721836622553148	7.305514344500582	2.171560550320584
ssr0332	3	ssr0332	ssr0332	hypothetical protein	0.4421653600158118	-0.0437150786820554	0.2646090127162163	0.7334283875851959	0.41870951708492	0.8914439249771854	0.16717704861113752	0.002181643418862773	0.3435693530491565
ssr0336	3	ssr0336	ssr0336	hypothetical protein	-0.535302462846727	-2.308044087355463	1.2090446192391497	0.9233916601366556	0.7324131804450047	0.04982692236113086	0.07239636533339666	3.0063103677020404	1.2535176239817836
ssr0349	4	ssr0349	ssr0349	hypothetical protein	0.72201537346576	0.2558857258513027	0.2556234806251029	0.15667445066733543	0.04646800984145154	0.8350840361747932	0.9623352499976202	0.02002812929249665	0.3296034347402785
ssr0536	5	ssr0536	ssr0536	unknown protein	-0.029782048243038917	-0.0824910777723727	0.22788376111304484	0.3369600440759597	0.7708972345456213	0.873632922859333	0.003365476054325989	0.004839834679134119	0.0372709122099539
ssr0657	5	ssr0657	ssr0657	hypothetical protein	-0.7941981798102276	-0.15911795759600433	0.8419708750513766	0.5667272077515593	0.6326011029152486	1	0.1579422358937148	-0	-0.4490695317251367
ssr0692	4	ssr0692	ssr0692	hypothetical protein	0.08342560253907265	0.34512173853757794	0.08730826179050317	0.13701457681378545	0.7324131804450047	0.38697266406161857	0.011282799573643651	0.14230049607078285	-0.18504711237486005
ssr0693	5	ssr0693	ssr0693	unknown protein	-0.02891630417124577	-0.5964589646774349	0.5427992760951533	0.7340356953931821	0.8010213373011333	0.38697266406161857	0.002786256952355069	0.24593178893662454	0.40131326385658084
ssr0756	2	ssr0756	ssr0756	hypothetical protein	0.03499719454109972	0.06107752507675488	0.033097594665904506	0.2135575846351204	0.7708972345456213	0.8308475819064807	0.003954805903055679	0.004915436138310169	-0.018441578577348343
ssr0759	4	ssr0759	ssr0759	unknown protein	0.11335650486263131	0.14846454396771266	0.11875709943864224	0.1341966219936854	0.8542992235356	0.9720968262217057	0.007752450048421493	0.0018246997342821019	-0.024825132525365515
ssr0761	4	ssr0761	ssr0761	hypothetical protein	0.3887747322063315	-0.10112421143515916	0.28461559748863285	0.19775947642300115	0.7324131804450047	0.4610569652166894	0.05257939108952322	0.034002552205740555	0.3464108651450243
ssr1038	5	ssr1038	ssr1038	unknown protein	-0.13441795974823742	-0.09150572917161064	0.7478106413207529	0.3110449688991236	0.9458951075850284	0.6785485253288749	0.0032471374509284233	0.015411311546089197	-0.03034352923657351
ssr1041	5	ssr1041	ssr1041	hypothetical protein	0.05185247914537408	0.03192638058784782	0.282454693702745	0.30173893593801104	0.7708972345456213	0.873632922859333	0.00585951226380082	0.0018731529290316824	0.014089879412618299
ssr1114	4	ssr1114	ssr1114	hypothetical protein	-0.44833315108875915	-0.1692470824016317	0.38627514672057767	0.3170842750272644	0.11522113691977803	0.497647869636685	0.42074624559780494	0.05129504197942226	-0.1973436517033624
ssr1155	4	ssr1155	ssr1155	hypothetical protein	-0.4486593871733171	-1.0178071915967224	0.5103736798586452	0.26355024266476196	0.3811252389316491	0.06459390438191583	0.187957904661126	1.2109956109875635	0.40244827200522476
ssr1256	5	ssr1256	ssr1256	hypothetical protein	-0.7270022521351767	-0.5940666709334774	0.5345973058421508	0.45184576168683005	0.3811252389316491	0.32500952062572575	0.3045647185856409	0.289966268972704	-0.09399965092869646
ssr1258	1	ssr1258	ssr1258	hypothetical protein	1.713930431154876	-0.022757325167128924	NA	NA	0.27496316702089124	0.746352504788104	0.9610444613750354	0.002891454827830505	1.22802368929894
ssr1375	5	ssr1375	ssr1375	hypothetical protein	0.5570477946125261	-0.052219986644024316	0.40427638869156507	0.26433526607037455	0.45352377927595783	0.8510688283109384	0.19129017755722819	0.00365724326030813	0.43081737968498884
ssr1391	5	ssr1391	ssr1391	hypothetical protein	-0.1850835428850386	0.19506829608176995	0.24837219167136235	0.17108379841000707	0.2871038646357691	0.9525074466803449	0.10030805486554614	0.004122109172242208	-0.2688079432139667
ssr1407	4	ssr1407	ssr1407	hypothetical protein	-2.9697321701508534	-3.9446728439907615	1.6490754800001943	1.9398422098020238	0.14692368791880397	0.020748402994933263	2.473514213962926	6.638944849817899	0.6893871617267809
ssr1480	5	ssr1480	rbp2	putative RNA-binding protein	-1.3209625785170434	-0.6103991022223748	0.36874763784431763	0.3658836425268303	0.016428079366291867	0.045117892444065374	2.357143071953468	0.8213842815771303	-0.5024442525514466
ssr1499	4	ssr1499	ssr1499	hypothetical protein	0.7280256854607476	0.13497590156066788	0.5828879665451782	0.10213636519388651	0.3811252389316491	0.8914439249771854	0.3049934678527556	0.006736103336027558	0.419349523776963
ssr1513	3	ssr1513	ssr1513	hypothetical protein	0.15643520028356986	0.15057840490712554	0.1470165676357001	0.1690300582425972	0.8978744444973047	0.9178852599150962	0.007318725302569152	0.005603264021171604	0.004141379726705795
ssr1527	4	ssr1527	ssr1527	probable molybdopterin [MPT] converting factor;  subunit 1	-1.2335588719663864	0.12403431974776992	0.8467081991522701	0.040849433001897584	0.16730180519186866	0.9720968262217057	0.9578576905922181	0.001524440679485313	-0.9599633519537686
ssr1528	5	ssr1528	ssr1528	hypothetical protein	0.46012565807812067	-0.3031819375712385	0.34023498350173675	0.2159484808723018	0.9190642338250596	0.25913013692563736	0.016865507762981857	0.1778107719937927	0.5397399770148611
ssr1558	4	ssr1558	ssr1558	hypothetical protein	-2.2937966249779067	-2.7892412565442033	1.5050399563130736	1.1702592712709898	0.06758036451204927	0.020748402994933263	2.6841537190787617	4.694335780784236	0.35033225868299894
ssr1562	4	ssr1562	ssr1562	hypothetical protein	-5.484892273811004e-4	0.23567054445686061	0.5282441121265657	0.044724425701570744	0.8542992235356	0.6785485253288749	3.751117187780392e-5	0.03969141840342777	-0.1670320805634608
ssr1600	5	ssr1600	ssr1600	similar to anti-sigma f factor antagonist	-0.9512571640435893	-1.25119759932772	1.0242564951093875	0.46081027586199863	0.34672092298393176	0.0270681873278269	0.437597272959361	1.9613033190952571	0.21208991574145364
ssr1698	5	ssr1698	ssr1698	hypothetical protein	-1.0626306813290318	0.7420999990046271	0.6630857026297512	0.5381914683520295	0.11635175242516728	0.873632922859333	0.9927383492138183	0.043539754935422545	-1.2761373022793414
ssr1765	4	ssr1765	ssr1765	hypothetical protein	-0.040826629152968565	0.29215457833271447	0.15062065530869392	0.3711177087374595	0.31525333969256586	0.9143550542857183	0.020468034668980443	0.01136046879197084	-0.23545326982081125
ssr1766	4	ssr1766	ssr1766	hypothetical protein	-1.2042797784998263	-0.945421816349044	0.8229181753643996	1.184241616422128	0.0818208124261591	0.9143550542857183	1.3092161572625272	0.03676285034167826	-0.18304022040094878
ssr1768	4	ssr1768	ssr1768	unknown protein	-4.14655793366737	-6.011618386767877	2.1777334360452554	3.035480050593958	0.015082462181647676	0.020748402994933263	7.553070363795478	10.117645874917747	1.3187968937102232
ssr1853	5	ssr1853	ssr1853	unknown protein	0.2812612530202957	0.09875321487049965	0.07012173165534799	0.1361988936187738	0.34672092298393176	0.7739566832797656	0.12938578752735092	0.010989588098211819	0.1290526713967739
ssr1951	5	ssr1951	ssr1951	hypothetical protein	-1.3291128232199307	-0.15458702379106598	0.9983138627283221	0.40680849003129704	0.5217432202413865	0.8914439249771854	0.37553177114416725	0.007714815419829068	-0.830515157454701
ssr2009	5	ssr2009	ssr2009	hypothetical protein	-0.21067681901818652	0.09060717948677452	0.6022462091100514	0.11003297737930713	0.6326011029152486	0.6785485253288749	0.0418973106368222	0.015259978626740734	-0.21303995840585557
ssr2016	5	ssr2016	ssr2016	hypothetical protein	-0.009764578926677314	-1.8412429547969005	0.14538552028994514	1.170414857796688	0.7708972345456213	0.1766276124104797	0.0011034317146400349	1.3863480511885444	1.2950507791743593
ssr2047	5	ssr2047	ssr2047	hypothetical protein	0.03403675656046192	-0.30918759334092466	0.20612061705186177	0.3851533847308988	0.5217432202413865	0.4610569652166894	0.00961685362735988	0.10396290991780058	0.24269626528361476
ssr2060	3	ssr2060	ssr2060	unknown protein	0.8385117813933272	-0.04081581561143783	0.904809983032047	0.529473460252306	0.8308242601077898	1	0.06749250969548543	-0	0.621778506726541
ssr2062	5	ssr2062	ssr2062	hypothetical protein	1.1493790570289613	-0.34503932211208277	0.6022737378666756	0.6328714583909882	0.03851561305067935	0.9525074466803449	1.6256394239968404	0.00729123995560122	1.0567133698204412
ssr2067	3	ssr2067	ssr2067	hypothetical protein	-1.8320281347324798	-3.151962172593761	0.8743862816953016	0.7481907549535306	0.05405695937378547	0.03195053205233067	2.3214514947477958	4.713828474136328	0.9333343088906532
ssr2087	5	ssr2087	ssr2087	hypothetical protein	1.1036211335290924	0.022375639067740496	0.35183206669609457	0.15741144093547796	0.009809899642329289	0.6476625593337079	2.216441429872894	0.004221191346857071	0.7645560212610235
ssr2130	3	ssr2130	ssr2130	hypothetical protein	-0.9614389710029916	-0.08593759169152694	0.5293475667479722	0.4381301703016486	0.11635175242516728	0.9525074466803449	0.8982023140434855	0.0018160005601502494	-0.6190729622493123
ssr2153	5	ssr2153	ssr2153	unknown protein	-0.6912068482217038	0.3169270414269523	0.490621932447777	0.10255163553756658	0.21242716088599387	0.4245195217857738	0.4650370244847572	0.11792929171734315	-0.7128583097145352
ssr2194	4	ssr2194	ssr2194	unknown protein	-0.3141767298600187	0.03404775732495654	0.531114197025502	0.3734647782197336	0.5001878928198678	0.8350840361747932	0.09452535510478592	0.002664911782613637	-0.24623189626370398
ssr2201	1	ssr2201	ssr2201	unknown protein	0.2370513156184535	0.20053228138606888	NA	NA	0.7324131804450047	0.9143550542857183	0.03205973228109314	0.007797723853824857	0.025822856748102828
ssr2227	4	ssr2227	ssr2227	putative transposase	-1.0915274249707538	-0.26936682884406854	0.6926975825258419	0.25668672453829766	0.11522113691977803	0.7211652573233834	1.0243633889401205	0.03824071678283009	-0.5813553327455535
ssr2315	2	ssr2315	ssr2315	hypothetical protein	-0.8924972288211273	0.260709686858553	0.6687964423456165	0.1225862542307423	0.28397608833732335	0.873632922859333	0.4879445028546001	0.015296100108256938	-0.815440430188325
ssr2317	5	ssr2317	ssr2317	unknown protein	-1.3286635393172717	0.07649838694100097	1.1948841925842566	0.28155784376651666	0.6326011029152486	1	0.2642313914649998	-0	-0.993599526722376
ssr2318	3	ssr2318	ssr2318	unknown protein	0.5716542017930334	-0.3764938892937519	0.37223291793822016	0.5596736306229119	0.41870951708492	0.7375751611732534	0.21613511804384103	0.04977012671141852	0.6704419447765462
ssr2333	5	ssr2333	ssr2333	unknown protein	0.013483576101783887	0.19216590300454017	0.150175903161738	0.1318370620140723	0.5602916101530038	0.8914439249771854	0.0033922773677525176	0.009590225850188617	-0.12634748503113044
ssr2406	5	ssr2406	ssr2406	unknown protein	0.25125061369060364	-0.5718861384232907	0.9397983191538357	0.6151970584058922	0.8624632381404762	0.6476625593337079	0.016145215530125212	0.10788701102978915	0.5820455792636049
ssr2422	5	ssr2422	ssr2422	unknown protein	-1.197704333020561	-0.5860892350420164	0.8202360062744932	0.6150071049156443	0.21242716088599387	0.8510688283109384	0.8058034446176853	0.04104694471502408	-0.43247718325670353
ssr2439	5	ssr2439	ssr2439	hypothetical protein	0.37830350846958555	0.17132846566026827	0.2361872858251142	0.19155873574231633	0.3811252389316491	0.9143550542857183	0.1584835552553098	0.006662129679491582	0.1463534563068442
ssr2549	5	ssr2549	ssr2549	unknown protein	0.29798158153503795	0.29906860948967656	0.21927791336709532	0.19702233860216778	0.7324131804450047	0.9143550542857183	0.04030017595045301	0.011629321793123985	-7.686448380643028e-4
ssr2551	5	ssr2551	ssr2551	hypothetical protein	0.33883582191502754	-0.7000129464540992	0.15400976011513845	0.655190515775313	0.21242716088599387	0.4245195217857738	0.22796533746388856	0.2604764509731164	0.7345770087411024
ssr2554	5	ssr2554	ssr2554	hypothetical protein	-1.5560205779945326	-1.8914497986042873	1.054797906796356	0.65499672582108	0.02733359653063263	0.013440863659808315	2.432531980682294	3.5399860414832793	0.23718427650127596
ssr2595	5	ssr2595	hliB;  scpD	high light-inducible polypeptide HliB;  CAB/ELIP /HLIP superfamily	0.34239643994472135	0.11898304886357819	0.28787789431151445	0.06686125721768951	0.8624632381404762	1	0.02200219230693103	-0	0.15797712384135845
ssr2611	5	ssr2611	ssr2611	hypothetical protein	-2.948638714332755	-3.3132639721486368	0.6708405609444176	0.8910135704419808	0.00872410061899529	0.009421249262526892	6.072070768299811	6.712313337369775	0.25782899239350315
ssr2708	3	ssr2708	ssr2708	hypothetical protein	0.3531603895168607	0.10973729643049962	0.20320732486160492	0.07369357638807225	0.5602916101530038	0.9720968262217057	0.08885016760399427	0.0013487234748864726	0.1721261198187701
ssr2723	5	ssr2723	clpS	hypothetical protein	0.217970196676605	0.24143753028761697	0.4591398586218093	0.4422579787211239	0.9647691158263495	0.9143550542857183	0.0033952362241920562	0.009388329779721451	-0.016593910732713553
ssr2754	3	ssr2754	ssr2754	hypothetical protein	0.8406661075244836	-0.03197063964575471	0.5979198201196876	0.1859787892236853	0.594324564040631	0.8350840361747932	0.18997063293769614	0.002502336159075498	0.6170473614366463
ssr2781	5	ssr2781	ssr2781	hypothetical protein	-0.6951884165446343	-0.6040487006016985	0.9889918814305905	0.9806265381063287	0.8010213373011333	0.7739566832797656	0.06698551610618053	0.0672205600554658	-0.0644455111786656
ssr2786	5	ssr2786	ssr2786	hypothetical protein	0.29979812550559115	0.1251736801001833	0.3678862508020689	0.21206434961408113	0.8624632381404762	0.8308475819064807	0.019264849867295337	0.010073807508678577	0.12347812950710395
ssr2803	5	ssr2803	ssr2803	hypothetical protein	0.40047886795218557	0.24932827830448398	0.279324671744715	0.13210076946009605	0.6652586483325006	0.746352504788104	0.07088855253532157	0.03167865505826139	0.10687960692023496
ssr2806	2	ssr2806	ssr2806	hypothetical protein	0.21296236873024396	0.10915867768226836	0.16013217502579463	0.05163564087830618	0.8313727550868939	0.9720968262217057	0.017080478939692507	0.0013416119757505048	0.07340029385221686
ssr2843	5	ssr2843	ssr2843	hypothetical protein	0.2488013349184282	0.09062920330927177	0.293423107322829	0.1797309290391258	0.8927347877322642	0.8914439249771854	0.012260318102387013	0.004522938329689231	0.11184458685556557
ssr2848	5	ssr2848	ssr2848	unknown protein	0.34689397216135703	0.12468042749958164	0.18736151417090824	0.130409721727836	0.5602916101530038	0.8308475819064807	0.08727362547514803	0.010034111210322251	0.15712870430184112
ssr2857	5	ssr2857	atx1	mercuric transport protein periplasmic componen t precursor	-0.004354955684093908	-0.19079550982615354	0.2905412604135995	0.6618493085691299	0.5602916101530038	0.873632922859333	0.001095645360933769	0.011194164872324617	0.131833380122028
ssr2898	1	ssr2898	ssr2898	putative transposase [ISY523m(partial copy): 14 83390 - 1484062]	0.4006343489347981	0.2673830172054527	NA	NA	0.584708522690724	0.746352504788104	0.09337207207027329	0.033972618060373355	0.09422292026795828
ssr2912	5	ssr2912	ssr2912	unknown protein	0.3269699147135279	0.27833552014596064	0.7093707595786198	0.32878857627029223	0.7708972345456213	0.8914439249771854	0.0369487487721934	0.01389060420498438	0.03438971019762898
ssr2962	4	ssr2962	ssr2962	hypothetical protein	0.14884674800013606	0.09046889306674098	0.15688310201238642	0.10607436773012091	0.8913948614040894	0.7211652573233834	0.007431899344134084	0.012843434851527611	0.041279377094528204
ssr2972	5	ssr2972	ssr2972	unknown protein	0.025456249735758465	0.2033246935716358	0.2671443080732468	0.0734920003409811	0.8010213373011333	0.7739566832797656	0.002452860240613806	0.02262665205864511	-0.1257719827954474
ssr2998	4	ssr2998	ssr2998	hypothetical protein	-1.5609968142826458	-1.0598262799422964	0.7924014142847394	0.727174851701528	0.03851561305067935	0.09233267516837408	2.207816426193506	1.096543517744585	-0.35438108336294655
ssr3000	5	ssr3000	ssr3000	hypothetical protein	0.024336151678704034	-0.8409116242920609	0.24292856563155538	0.6194136935091742	0.6652586483325006	0.1561979395060061	0.004307729333147578	0.6780478127139623	0.6118225697955065
ssr3122	5	ssr3122	ssr3122	hypothetical protein	0.3738027778166631	0.16234900391176454	0.281068168856407	0.17150056519343834	0.6326011029152486	0.873632922859333	0.07433817907484075	0.009525179697896902	0.14952039743564077
ssr3129	4	ssr3129	ssr3129	unknown protein	0.5224689326339677	0.09023578305041156	0.2679590080211332	0.07968309856080272	0.14692368791880397	0.8914439249771854	0.43516864726508675	0.00450330430993069	0.3056349911241518
ssr3184	5	ssr3184	ssr3184	4Fe-4S type iron-sulfur protein	-0.5208801054430718	-1.1371886423032622	0.7027999850477415	0.5665411402555713	0.594324564040631	0.03195053205233067	0.11770656914795674	1.700690525147503	0.43579594571699987
ssr3188	5	ssr3188	ssr3188	hypothetical protein	-0.2267641367928538	-0.9176967642454859	1.4140138138312328	1.422118348078533	0.6326011029152486	0.9143550542857183	0.04509659641140151	0.03568475808320425	0.48856314621479463
ssr3189	4	ssr3189	ssr3189	hypothetical protein	-2.0243706258121312	-1.4465951756097806	0.9934008786878759	0.7911691758994939	0.03268795285868992	0.045117892444065374	3.0074298549734975	1.9466125273203705	-0.40854893884119253
ssr3300	5	ssr3300	ssr3300	unknown protein	-0.006467434667842489	0.2708915283470787	0.4952807264885534	0.12399983113340264	0.8927347877322642	0.746352504788104	3.186992801310792e-4	0.03441839547069945	-0.19612240357071958
ssr3304	4	ssr3304	ssr3304	hypothetical protein	0.09961670375567452	0.002721030285227433	0.39857344305302667	0.18868765409141203	0.8169753166567393	0.497647869636685	0.0087454564791073	8.246840106631868e-4	0.06851558777859058
ssr3341	5	ssr3341	hfq	Hfq homolog	0.1812449183941553	0.659841278829522	0.21414183542715204	0.3944978584740892	0.9190642338250596	0.2012393875278105	0.0066433756181852694	0.459438913169343	-0.3384187319150489
ssr3402	5	ssr3402	ssr3402	unknown protein	-0.7283776142354691	-0.21347658267961772	0.6814354345343208	0.24107385840467357	0.3178048046721386	0.3557510150935733	0.36261517734931736	0.09581978645476175	-0.3640900110530909
ssr3409	5	ssr3409	ssr3409	hypothetical protein	1.27705940364194	0.02415270449847715	0.858337898559021	0.05898079888887601	0.9190642338250596	0.7994991339779918	0.04680950715914071	0.0023472081852753757	0.8859388231583961
ssr3410	5	ssr3410	ssr3410	hypothetical protein	-0.001016873224050864	0.18168116637310838	0.11077155219939318	0.24963972989159758	0.23672765952564015	0.8308475819064807	6.36309432400817e-4	0.014621453140389224	-0.12918702270863966
ssr3452	2	ssr3452	ssr3452	putative transposase [ISY352a(partial copy): 57 2672 - 572905]	0.47451857480561804	-0.07340990365578091	0.20852455181141785	0.044063832742880886	0.3219508045569536	0.4610569652166894	0.23356301797282156	0.02468374334938166	0.3874439427252823
ssr3465	5	ssr3465	ssr3465	unknown protein	-0.2394836478330977	0.14996334170527684	0.21643000993607664	0.08942892241979052	0.19000563603671725	0.9525074466803449	0.17272363349690187	0.0031689684011198195	-0.275380607215271
ssr3467	5	ssr3467	ssr3467	unknown protein	-1.4194718280514171	-0.03188942133377058	1.5429935726230597	0.22743174015686834	0.9190642338250596	0.9720968262217057	0.05202951131942883	3.919361288496986e-4	-0.9811689292451978
ssr3532	1	ssr3532	ssr3532	unknown protein	-0.10018953058145164	0.09569212264422906	NA	NA	0.584708522690724	0.9525074466803449	0.023350229692014328	0.0020221296047911006	-0.13850924530591058
ssr3570	4	ssr3570	ssr3570	unknown protein	0.05932580120133555	0.3197401818604654	0.310882732673272	0.14231676069932958	0.9647691158263495	0.4610569652166894	9.240947264310573e-4	0.10751116939937343	-0.18414077448256558
ssr3571	2	ssr3571	ssr3571	hypothetical protein	0.13172153350394514	0.39216941467572064	0.28609026997231973	0.2648813752794413	1	0.5764319061134006	-0	0.09382731230398636	-0.1841644629222306
ssr5009	5	ssr5009	ssr5009	hypothetical protein	0.07412139805055706	0.21103616143268217	0.36278964618272763	0.08768780563013959	0.8624632381404762	0.6476625593337079	0.004762997110104974	0.039812226851562535	-0.09681335763205226
ssr5011	1	ssr5011	ssr5011	hypothetical protein	-0.1396109413629217	0.4198472359842792	NA	NA	0.49333821959901863	0.6756228534615185	0.04284034861644021	0.07149816572335595	-0.39559667099247187
ssr5019	5	ssr5019	ssr5019	hypothetical protein	0.3750356622554167	-8.213448407389107e-4	0.3426173843151495	0.3522633784178254	0.8927347877322642	0.6785485253288749	0.018480835404272655	1.383301498386122e-4	0.26577103847417194
ssr5020	5	ssr5020	ssr5020	hypothetical protein	0.17774964273348903	0.2393673879393245	0.21028721347590745	0.1988118280766353	0.8313727550868939	0.9525074466803449	0.014256270003706344	0.005058220762571986	-0.04357032547647113
ssr5074	1	ssr5074	ssr5074	hypothetical protein	0.25895049309652096	-0.22694193502277882	NA	NA	0.7324131804450047	0.5820338954230255	0.03502146132820388	0.05334309284073795	0.343577830850354
ssr5092	3	ssr5092	ssr5092	hypothetical protein	-0.188335329551852	0.13008601059179256	0.10995342289541295	0.20968140949154604	0.19000563603671725	0.9720968262217057	0.1358337520343071	0.0015988188332177425	-0.22515788889007926
ssr5106	4	ssr5106	ssr5106	hypothetical protein	0.4972506027962509	-0.04695251646466547	0.3881687075277428	0.19310904629651376	0.5884023737480603	0.746352504788104	0.11452953543315261	0.0059655991823961765	0.3848097159722654
ssr5117	3	ssr5117	ssr5117	hypothetical protein	-1.9430038258501023	-2.04130751608898	2.679895417153399	2.1967786435770718	0.9429872524997184	0.9525074466803449	0.0495352855993161	0.043136135417464784	0.06951120598357236
ssr5120	5	ssr5120	ssr5120	hypothetical protein	0.18068453226223355	0.17274750156496033	0.19016911654209132	0.09351463501311098	0.7708972345456213	0.9525074466803449	0.0204179867601205	0.0036504346169320733	0.005612328228527687
ssr5121	1	ssr5121	ssr5121	hypothetical protein	0.13011714936328733	0.49193860295014175	NA	NA	1	0.5820338954230255	-0	0.11563101621777569	-0.2558464034100384
ssr6030	1	ssr6030	ssr6030	hypothetical protein	0.5473749930581383	0.2883344760070551	NA	NA	0.41870951708492	0.746352504788104	0.2069554607799424	0.036634626721632375	0.1831693062088904
ssr6032	2	ssr6032	ssr6032	hypothetical protein	0.26443774880790244	0.04243912986066166	0.19422873815087388	0.1760056473297586	0.7708972345456213	0.6901252346181802	0.029882394394444657	0.006835759438101807	0.1569767288716423
ssr6046	4	ssr6046	ssr6046	hypothetical protein	0.11466674358448932	-0.19108676505318783	0.6887186869283707	0.616715166928109	0.8169753166567393	0.9720968262217057	0.01006671549862423	0.002348547067865622	0.21620037932928113
ssr6048	4	ssr6048	ssr6048	hypothetical protein	0.36830298276634943	0.2953934874945258	0.21671543028935727	0.1923915563224908	0.6984100208815922	0.9143550542857183	0.0574145818060045	0.011486414196156435	0.051554798519595
ssr6089	1	ssr6089	ssr6089	hypothetical protein	1.02239024240712	0.22500079714798962	NA	NA	0.27496316702089124	0.8679321427214849	0.5732802580365965	0.013840750293539037	0.5638394839893105
ssr6099	5	ssr6099	ssr6099	hypothetical protein	0.26127630247284206	0.11592234180778099	0.16663787980602013	0.18447596871408853	0.7324131804450047	0.873632922859333	0.03533601273977135	0.006801280636869536	0.10278077125858737
ssr7017	3	ssr7017	ssr7017	Cas2; part of CRISPR1 adaptation module	0.28971850285047596	0.4183847118100486	0.12748159128628783	0.2765296571642611	0.6494176158492303	0.7739566832797656	0.05431524722240424	0.046559250302999566	-0.09098074886487913
ssr7018	3	ssr7018	ssr7018	hypothetical protein	-0.14712256382054792	0.06528393278801115	0.037538459894466955	0.079304411936817365	0.16298006374541968	0.7375751611732534	0.11591279475813521	0.00863012574566364	-0.1501940741199895
